Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_full_2het_group1-group3_process3_05-6-25	Run 3	-6751.73	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(16.65082, 0.01, 0.64591, 0.072, 1.8666, 0.001, 0.00e+00, 8.30066, 0.00e+00, 0.131, 1.78318, 2.08967, 0.89101, 8.20286, 2.79e-14, 14.99993, 0.99993, 0.43061)	69844.44089164211
output_full_2het_group1-group3_process3_05-6-25	Run 2	-6857.26	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.33645, 200.0, 0.81942, 9.60993, 8.27046, 0.10968, 0.00e+00, 0.01679, 1.95485, 0.02831, 9.09903, 200.0, 0.00e+00, 13.43881, 0.00e+00, 3.20765, 0.19347, 0.57305)	13396.896810172972
output_full_2het_group1-group3_process4_05-6-25	Run 2	-1692.01	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.55395, 2.30136, 1.04215, 0.05803, 0.17122, 0.00e+00, 0, 1.37942, 0.00e+00, 6.0695, 7.90492, 200.0, 0.34898, 15.0, 1.61256, 6.68258, 0.38514, 0.61381)	0.00013304048667044273
output_full_2het_group1-group3_process4_05-6-25	Run 4	-6503.14	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.84714, 0.01, 0.90238, 0.15988, 5.33332, 0.00e+00, 0.00e+00, 6.21402, 3.34366, 0.2964, 3.88047, 4.73777, 8.76379, 0.43803, 15.0, 0.00e+00, 0.59268, 0.4844)	31841.48277141783
output_full_2het_group1-group3_process4_05-6-25	Run 5	-8507.77	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.19498, 0.08554, 15.0, 0.08304, 1.35325, 0.53339, 2.75502, 6.89376, 0, 0.3679, 3.17579, 5.18651, 9.07791, 0.21144, 4.75406, 0.49316, 0.9581, 0.51302)	33054.640333210074
output_full_2het_group1-group3_process4_05-6-25	Run 3	-9533.38	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.00022, 102.05148, 1.02081, 14.07433, 17.4405, 0.93353, 0.001, 0.3445, 0.00e+00, 0.00e+00, 0.94194, 0.69589, 1.2607, 0.00e+00, 0.00e+00, 5.29253, 0.74844, 0.12759)	7973.954694070349
output_full_2het_group1-group3_process4_05-6-25	Run 1	-9741.27	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.78164, 0.01, 4.23348, 0.22885, 23.74259, 4.06137, 3.34463, 0.00061, 1.72272, 4.6811, 36.3439, 51.49315, 0.00e+00, 1.30755, 0.01576, 0.6745, 0.20627, 0.46432)	2913.4616098867527
output_full_2het_group2-group3_process6_05-6-25	Run 5	-7092.55	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.99998, 0.01, 0.62545, 0.64634, 0.4752, 5.69837, 0.00e+00, 0.00e+00, 6.085, 0.81925, 7.15081, 7.20352, 0.00e+00, 8.00748, 0.26391, 5.29125, 1.0, 0.4256)	19039.99288692793
output_full_2het_group2-group3_process6_05-6-25	Run 7	-7134.17	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.77069, 0.01, 0.5804, 0.71342, 0.34417, 5.74636, 6.15891, 0.00e+00, 0.00e+00, 0.69023, 6.56265, 5.96249, 0.00e+00, 9.08792, 0.33338, 7.26071, 0.18363, 0.433)	22046.091994140195
output_full_2het_group2-group3_process6_05-6-25	Run 3	-7258.33	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.01, 0.26344, 1.00073, 0.36166, 0.7681, 7.21613, 4.85555, 0.56199, 1.24614, 10.19171, 11.13739, 5.0022, 0.001, 2.88132, 0.15985, 0.24998, 0.59346)	12805.959711396923
output_full_2het_group2-group3_process6_05-6-25	Run 4	-8544.07	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.0123, 200.0, 0.00408, 1.02076, 200.0, 5.95e-07, 0.44808, 8.05828, 0.00e+00, 1.99575, 14.73573, 16.0499, 0.12497, 5.87128, 0.001, 6.78991, 1.0, 0.47109)	8606.64442800357
output_full_2het_group2-group3_process6_05-6-25	Run 8	-8907.16	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.01, 5.14354, 0.15955, 0.96444, 7.93596, 7.90597, 7.87778, 12.31098, 1.17802, 8.41135, 9.59751, 0.00e+00, 2.5983, 0.00e+00, 2.01257, 0.22625, 0.2844)	14568.252739897218
output_full_2het_group3-Amil_process4_05-6-25	Run 2	-1388.39	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.80193, 19.15045, 10.94287, 0.05654, 0.04569, 0.00e+00, 0.00e+00, 0.00e+00, 3.18549, 13.93518, 5.17862, 52.7531, 5.55163, 0.00e+00, 9.39964, 0.00e+00, 0.25639, 0.56251)	234.8391454217139
output_full_2het_group3-Amil_process4_05-6-25	Run 5	-1388.75	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(11.4513, 0.15833, 9.48056, 0.88853, 99.52046, 6.96605, 0.00e+00, 7.12912, 0.00e+00, 7.16e-06, 0.15343, 0.20065, 0.00e+00, 10.14317, 4.22427, 2.51611, 0.98544, 0.32316)	101.05634064885898
output_full_2het_group3-Amil_process4_05-6-25	Run 1	-1391.05	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.14207, 0.41038, 1.13294, 2.15227, 5.77821, 0.00e+00, 1.27261, 0.00e+00, 0.00e+00, 6.92303, 21.40589, 1.63288, 0.00e+00, 13.89651, 0.30384, 15.0, 0.45386, 0.62929)	605.8317125879511
output_full_2het_group3-Amil_process4_05-6-25	Run 3	-7291.38	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.77799, 200.0, 1.1622, 12.00698, 5.05578, 0.00e+00, 0.00e+00, 0.19171, 0.00e+00, 0.06377, 11.48795, 8.32124, 3.28724, 0.15819, 15.0, 0.10763, 0.39919, 0.37254)	17765.73862937471
output_full_2het_group3-Amil_process4_05-6-25	Run 8	-10681.09	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.70853, 95.8208, 2.46744, 36.16028, 10.11138, 0.00e+00, 0.00e+00, 0.00e+00, 15.0, 0.02367, 2.19858, 6.97185, 6.38902, 0.00e+00, 0.00e+00, 2.52799, 0.66161, 0.34835)	9604.28736260368
output_full_2het_group2-group3_process2_05-6-25	Run 7	-5449.29	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(12.24438, 7.37205, 1.30985, 18.47624, 22.7179, 6.58206, 0.00e+00, 6.05381, 0.037, 0.0194, 41.40256, 12.43593, 1.14287, 9.59996, 0.00e+00, 8.40036, 0.39498, 0.46428)	7026.304922585428
output_full_2het_group2-group3_process2_05-6-25	Run 3	-5600.09	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(7.01571, 11.98859, 1.4581, 30.08733, 21.01294, 0.00e+00, 5.82187, 0.00894, 7.23169, 0.00461, 1.0, 3.60554, 0.00e+00, 15.0, 0.92567, 15.0, 0.52525, 0.001)	6474.625863271671
output_full_2het_group2-group3_process2_05-6-25	Run 4	-5710.92	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(7.47342, 6.15148, 1.93581, 40.14027, 73.09612, 0.0821, 3.60994, 0.00e+00, 0.00939, 0.50448, 24.28967, 19.05098, 0.001, 10.70437, 0.23954, 5.47478, 1.0, 0.53411)	4689.598564483375
output_full_2het_group2-group3_process2_05-6-25	Run 6	-7052.39	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.01315, 0.04528, 0.94074, 1.21268, 1.0, 3.50343, 3.27054, 0.00e+00, 0.00e+00, 1.24145, 11.41492, 12.03547, 0.001, 6.37375, 0.16129, 3.91011, 0.10058, 0.44245)	11930.722954902432
output_full_2het_group2-group3_process2_05-6-25	Run 1	-7641.98	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.38912, 0.49454, 11.16245, 1.40909, 0.00e+00, 2.68381, 6.34505, 0.08724, 0.0217, 1.001, 200.0, 15.0, 0.00e+00, 15.0, 0.00e+00, 0.77736, 0.61185)	33523.349835682064
