Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_full_het_group2-group4_process5_30-5-25	Run 3	-8113.42	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.01505, 0.42076, 0.38757, 1.0, 6.59313, 1.19038, 1.30546, 9.7688, 14.88695, 4.01289, 2.25361, 0.00059, 0.43949)	13097.460677560188
output_full_het_group2-group4_process5_30-5-25	Run 7	-8118.54	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.01, 0.44515, 0.36697, 1.0, 6.90449, 1.00517, 1.20132, 8.98811, 13.98718, 4.48598, 2.27737, 0.00048, 0.43684)	14113.272729558059
output_full_het_group2-group4_process8_30-5-25	Run 4	-1696.15	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(3.64945, 0.28106, 1.43425, 2.33106, 100.0, 0.00e+00, 0.00e+00, 4.38441, 100.0, 5.48045, 9.23021, 10.0, 0.13874, 0.47831)	3.1714888825501366
output_full_het_group2-group4_process8_30-5-25	Run 8	-4949.88	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(6.74967, 14.42363, 1.99956, 30.6487, 40.88155, 7.25935, 5.71986, 0.01924, 5.63798, 8.77612, 9.99948, 7.59992, 0.65826, 0.4245)	5343.179300895445
output_full_het_group2-group4_process8_30-5-25	Run 6	-5086.30	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.66249, 16.52876, 1.80843, 31.82497, 32.12198, 6.13997, 5.06774, 0.03055, 5.8372, 34.11382, 7.27529, 5.83378, 0.69794, 0.43162)	5834.794537022146
output_full_het_group2-group4_process8_30-5-25	Run 5	-8178.60	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.06777, 0.20935, 0.62159, 0.26599, 2.75985, 10.0, 0.001, 1.06035, 9.25907, 13.78122, 7.78047, 4.72307, 0.00053, 0.49196)	14404.649831806684
output_full_het_group2-group4_process8_30-5-25	Run 1	-8345.74	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 0.50747, 0.36833, 1.0, 100.0, 1.51099, 0.73759, 2.05765, 15.55088, 24.57142, 2.66929, 1.13395, 0.00e+00, 0.43785)	7805.072189082332
output_full_het_group4-Amil_process3_30-5-25	Run 3	-1430.83	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.42331, 100.0, 0.61812, 0.70874, 12.36808, 0.17886, 1.49056, 7.37123, 60.29559, 1.98418, 10.0, 10.0, 0.37943, 0.52582)	--
output_full_het_group4-Amil_process3_30-5-25	Run 4	-1431.56	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.03209, 19.10636, 9.61022, 100.0, 97.42481, 3.92166, 9.12651, 4.06e-07, 0.47169, 4.20744, 0.98818, 1.98189, 0.00017, 0.16859)	705.1741209044416
output_full_het_group4-Amil_process3_30-5-25	Run 2	-7928.30	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.76755, 100.0, 1.24751, 15.65123, 4.63299, 0.001, 0.06804, 0.27642, 14.69808, 6.17226, 0.45478, 3.05447, 6.12e-16, 0.45262)	17420.282854619873
output_full_het_group4-Amil_process3_30-5-25	Run 1	-7998.19	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.71238, 100.0, 1.14345, 14.60817, 4.33601, 0.001, 0.06619, 0.26061, 13.79793, 5.80344, 0.45919, 3.30678, 0.00e+00, 0.44818)	18678.20935818819
output_full_het_group4-Amil_process3_30-5-25	Run 6	-8378.46	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.25357, 100.0, 1.76058, 24.10775, 7.0321, 0.93571, 10.0, 0.01513, 2.42654, 4.74786, 7.98071, 10.0, 0.68153, 0.59691)	13989.129834344045
output_full_het_group2-Amil_process7_30-5-25	Run 2	-1370.93	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.86465, 19.58902, 0.99649, 0.98191, 5.08204, 0.33977, 0, 5.83706, 1.44152, 100.0, 9.88216, 10.0, 0.67852, 0.75979)	0.00023833268766665797
output_full_het_group2-Amil_process7_30-5-25	Run 1	-7640.70	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.9028, 64.38681, 1.25453, 13.44185, 5.96767, 0.03547, 0.001, 0.09299, 15.62623, 7.08638, 1.49154, 10.0, 0.44751, 0.56263)	15037.245267235343
output_full_het_group2-Amil_process7_30-5-25	Run 3	-13540.22	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(6.93271, 0.9989, 3.32192, 0.10927, 100.0, 1.51343, 1.62066, 1.01646, 9.03836, 4.61278, 0.4867, 1.54197, 0.00051, 0.47168)	21607.797670530515
output_full_het_group2-Amil_process7_30-5-25	Run 7	-14244.52	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 100.0, 0.97153, 0.05439, 100.0, 3.75948, 1.29955, 1.57021, 12.81582, 7.03237, 0.32827, 1.04907, 0.00e+00, 0.47275)	14918.215631343377
output_full_het_group2-Amil_process7_30-5-25	Run 6	-14491.34	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.13106, 100.0, 0.79949, 0.07802, 100.0, 3.85248, 2.32, 1.28046, 10.58742, 6.11314, 2.54575, 5.15479, 0.00741, 0.64778)	18098.701073938453
output_full_het_group1-group4_process6_30-5-25	Run 8	-1666.09	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 38.6801, 1.13389, 0.01965, 4.59282, 1.07328, 0.28493, 3.9113, 100.0, 7.36143, 10.0, 9.00765, 0.55845, 0.73947)	44721.874058763126
output_full_het_group1-group4_process6_30-5-25	Run 7	-6745.88	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.49096, 15.16002, 1.07116, 10.4192, 41.49943, 0.00e+00, 1.36591, 0.02632, 6.95835, 1.94086, 10.0, 3.2811, 0.22606, 0.32342)	11306.524112028568
output_full_het_group1-group4_process6_30-5-25	Run 5	-7149.63	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.32723, 100.0, 0.76758, 8.68204, 10.66777, 0.00e+00, 2.18279, 0.02538, 5.09797, 11.68847, 9.76481, 1.59349, 0.17299, 0.37447)	15691.841514744181
output_full_het_group1-group4_process6_30-5-25	Run 4	-8142.94	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0015, 1.0331, 2.96264, 0.58704, 39.67116, 0.00e+00, 0.96966, 0.8877, 12.55368, 18.09942, 0.66225, 0.73401, 0.00e+00, 0.20688)	9558.441220021652
output_full_het_group1-group4_process6_30-5-25	Run 2	-8597.90	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(100.0, 18.36056, 0.99077, 0.13117, 100.0, 3.95969, 0.0699, 0.77488, 16.40783, 24.5946, 1.74766, 0.001, 0.00e+00, 0.38353)	7133.719725714239
output_full_het_group3-Amil_process7_30-5-25	Run 8	-1388.51	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.04711, 100.0, 7.05072, 100.0, 100.0, 5.96516, 7.05287, 0.00038, 1.67102, 0.51246, 3.47424, 0, 2e-05, 0.63058)	--
output_full_het_group3-Amil_process7_30-5-25	Run 3	-7334.59	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.85493, 75.64223, 1.38119, 13.28287, 5.85857, 0.02459, 0.073, 0.0946, 16.76214, 8.55764, 1.5998, 10.0, 0.27636, 0.58765)	15339.740769395154
output_full_het_group3-Amil_process7_30-5-25	Run 6	-7718.86	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.73788, 100.0, 1.21571, 12.36733, 5.0547, 0.01495, 0.04904, 0.22697, 14.55186, 7.59993, 0.57893, 4.21784, 0.00e+00, 0.52534)	16300.900934026464
output_full_het_group3-Amil_process7_30-5-25	Run 7	-8179.04	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.70765, 100.0, 1.09782, 12.52172, 4.80398, 0.001, 0.05147, 0.22169, 12.16863, 6.48632, 0.57978, 3.78476, 0.00e+00, 0.48323)	17525.495637996548
output_full_het_group3-Amil_process7_30-5-25	Run 2	-8349.98	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.79071, 100.0, 1.27088, 12.36867, 5.32549, 0.001, 0.05521, 0.35697, 15.72841, 7.90391, 0.38675, 2.26816, 0.00e+00, 0.47865)	15095.583816119743
output_full_het_group2-Amil_process6_30-5-25	Run 6	-1370.80	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.25387, 100.0, 0.82036, 0.2693, 0.09463, 4.65589, 0.75191, 7.11315, 100.0, 0.46603, 10.0, 10.0, 0.77268, 0.97853)	91.45399741491163
output_full_het_group2-Amil_process6_30-5-25	Run 8	-1371.63	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(2.0157, 1.44505, 0.74846, 10.95076, 6.22189, 2.10506, 2.42225, 6.53135, 100.0, 5.16018, 8.8959, 8.65863, 1.0, 0.70715)	687.0786439102594
output_full_het_group2-Amil_process6_30-5-25	Run 3	-7079.68	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.79898, 100.0, 1.24343, 13.46703, 5.36744, 0.02634, 0.05633, 0.12239, 13.98129, 9.6034, 1.19787, 7.88134, 0.26095, 0.58193)	15273.447955195908
output_full_het_group2-Amil_process6_30-5-25	Run 2	-7569.96	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.63555, 100.0, 1.02981, 10.41519, 4.34066, 0.04892, 0.11076, 0.13887, 13.89909, 10.42607, 1.11413, 7.6073, 0.35369, 0.60998)	17861.794128683792
output_full_het_group2-Amil_process6_30-5-25	Run 1	-8007.92	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.00001, 39.23342, 1.32828, 15.34302, 6.96326, 3.01316, 10.0, 0.0124, 4.72431, 42.67222, 9.74902, 10.0, 0.74514, 0.63291)	14361.072128080525
output_full_het_group2-group4_process1_30-5-25	Run 2	-4935.67	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(6.53148, 14.39698, 2.06797, 32.78911, 40.52245, 6.73065, 5.19334, 0.01844, 4.29998, 9.6505, 9.99966, 7.66977, 0.65991, 0.39753)	5231.89500836024
output_full_het_group2-group4_process1_30-5-25	Run 4	-5284.64	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.82455, 20.21644, 1.55579, 25.77287, 26.04171, 5.88866, 4.93437, 0.01898, 5.3789, 100.0, 10.0, 7.69361, 0.66202, 0.44409)	6685.22224819328
output_full_het_group2-group4_process1_30-5-25	Run 8	-7638.31	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(52.60139, 1.0, 0.84314, 4.41373, 100.0, 0.29296, 0.31619, 1.89413, 21.5163, 30.19548, 2.52177, 0.9949, 0.001, 0.4641)	6280.666486433637
output_full_het_group2-group4_process1_30-5-25	Run 6	-8380.22	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 2.38046, 0.5715, 1.39903, 1.0, 1.04864, 4.83466, 1.53503, 11.92996, 18.99433, 6.80793, 4.18596, 0.00174, 0.49632)	10595.687353664429
output_full_het_group2-group4_process1_30-5-25	Run 3	-8470.51	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.0459, 0.01, 0.84254, 1.48914, 0.26154, 3.65e-20, 10.0, 1.34534, 9.32194, 14.69652, 3.37272, 1.69167, 0.00037, 0.41087)	13116.296981333895
output_full_het_group3-Amil_process3_30-5-25	Run 2	-1388.38	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.00418, 0.10824, 7.00584, 13.35131, 100.0, 6.55834, 10.0, 0.00166, 2.36097, 0.99917, 8.03684, 0.00088, 0.2355, 0.76131)	338453030.37078434
output_full_het_group3-Amil_process3_30-5-25	Run 1	-1388.92	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.22048, 100.0, 0.93978, 0.93455, 2.82413, 0.00e+00, 2.73138, 6.17806, 6.99001, 42.66101, 9.5152, 10.0, 0.37602, 0.62431)	--
output_full_het_group3-Amil_process3_30-5-25	Run 6	-7597.77	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.78688, 100.0, 1.29129, 12.73405, 5.40061, 0.01479, 0.05126, 0.20717, 15.54914, 7.78768, 0.66808, 4.43342, 0.00e+00, 0.54049)	15643.191267857324
output_full_het_group3-Amil_process3_30-5-25	Run 3	-8266.14	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.73827, 100.0, 1.18036, 12.20802, 5.21257, 0.001, 0.05144, 0.30838, 14.55223, 7.05284, 0.42786, 2.73283, 0.00e+00, 0.47001)	16114.936040919496
output_full_het_group3-Amil_process3_30-5-25	Run 4	-12570.81	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 2.56989, 0.91381, 25.63714, 0.07969, 0.28028, 2.47233, 23.66289, 11.67141, 0.1489, 0.48266, 0.00e+00, 0.40807)	8821.897026153794
output_full_het_group1-group2_process5_30-5-25	Run 2	-5987.90	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.89039, 19.44567, 1.57884, 29.93435, 26.98857, 6.99339, 8.8418, 0.02023, 4.1629, 9.3018, 7.24327, 10.0, 0.69158, 0.39389)	5416.220585772733
output_full_het_group1-group2_process5_30-5-25	Run 6	-6198.88	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.045, 22.69432, 1.53284, 20.56671, 19.47191, 0.13174, 0.88936, 0.01977, 27.93851, 57.013, 7.78466, 10.0, 0.43794, 0.42986)	6386.184527907628
output_full_het_group1-group2_process5_30-5-25	Run 4	-6458.21	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 93.41026, 1.18343, 16.15634, 16.77782, 0.84917, 1.04096, 0.01934, 100.0, 100.0, 7.8584, 10.0, 0.58561, 0.42901)	7145.896315355388
output_full_het_group1-group2_process5_30-5-25	Run 3	-6483.90	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.61036, 39.93752, 1.16323, 14.55279, 12.93246, 0.001, 1.17435, 0.02356, 14.88764, 100.0, 9.60717, 6.06911, 0.26792, 0.43985)	8855.851769779501
output_full_het_group1-group2_process5_30-5-25	Run 5	-7251.21	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.53465, 1.001, 100.0, 0.53074, 1.66473, 0.85968, 12.79723, 14.78196, 10.0, 5.22074, 0.00384, 0.56476)	9467.60989162786
output_full_het_group3-Amil_process8_30-5-25	Run 4	-1388.37	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.00111, 0.99439, 2.54788, 54.94145, 0.33856, 0.00e+00, 6.37587, 7.68988, 100.0, 0.99999, 7.17241, 9.05118, 0.38366, 0.02642)	1888.545192667841
output_full_het_group3-Amil_process8_30-5-25	Run 7	-1388.39	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.61176, 2.68904, 0.00789, 2.3766, 2.00967, 0.59547, 2.58961, 8.63951, 13.47138, 50.27729, 7.74408, 10.0, 1.0, 0.28188)	--
output_full_het_group3-Amil_process8_30-5-25	Run 1	-8533.15	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.69203, 100.0, 0.98695, 11.86362, 4.67284, 0.01388, 0.001, 0.22931, 11.54812, 6.14496, 0.56372, 3.82477, 4.39e-23, 0.4895)	18480.53357393347
output_full_het_group3-Amil_process8_30-5-25	Run 2	-11901.56	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.29039, 100.0, 0.66372, 1.0, 5.75855, 0.001, 0.49753, 0.95829, 10.61549, 5.33627, 0.25941, 1.09946, 0.11141, 0.37054)	20569.43784987875
output_full_het_group3-Amil_process8_30-5-25	Run 3	-12345.70	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.8697, 0.57579, 2.1345, 0.00e+00, 1.31641, 0.77053, 7.74621, 4.25973, 0.33076, 1.4149, 0.04858, 0.37721)	27377.665350706367
output_full_het_group2-Amil_process3_30-5-25	Run 1	-1370.70	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.34912, 66.64208, 8.772, 100.0, 100.0, 3.494, 7.80374, 0.00192, 2.25358, 5.49091, 0.93647, 4.62826, 0.00e+00, 0.52159)	2911.5157332029544
output_full_het_group2-Amil_process3_30-5-25	Run 5	-1370.78	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.14629, 0.01834, 0.00027, 1.00127, 0.01, 0.00e+00, 0.97004, 9.67843, 44.70829, 1.10453, 9.82261, 9.96983, 0.17467, 0.0794)	0.03211195493112958
output_full_het_group2-Amil_process3_30-5-25	Run 7	-1371.01	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.59992, 2.22438, 0.3838, 9.68706, 0.71575, 0.2069, 0.001, 5.11913, 4.31347, 100.0, 10.0, 10.0, 0.77121, 0.00012)	1826.3601608385031
output_full_het_group2-Amil_process3_30-5-25	Run 6	-7739.11	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.81228, 100.0, 1.11951, 12.25124, 5.21492, 0.04376, 0.001, 0.12417, 14.96144, 8.26429, 1.17703, 7.55263, 0.45753, 0.57283)	16210.817721430625
output_full_het_group2-Amil_process3_30-5-25	Run 2	-8407.58	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.73553, 100.0, 0.9973, 11.04852, 5.09884, 2.2532, 10.0, 0.02547, 10.74144, 84.97343, 4.73669, 4.85599, 0.719, 0.64378)	18582.48045879106
output_full_het_group1-group2_process2_30-5-25	Run 3	-5693.00	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.65965, 14.13404, 2.24546, 34.36115, 34.72813, 0.03389, 0.0785, 0.10012, 20.4147, 15.49979, 2.11299, 9.99995, 0.16689, 0.47655)	4348.15414331912
output_full_het_group1-group2_process2_30-5-25	Run 8	-7188.72	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.24691, 100.0, 0.87687, 4.35901, 100.0, 0.13585, 0.79828, 0.47313, 15.41607, 12.28741, 3.60451, 1.25463, 0.05159, 0.53345)	8288.092424488063
output_full_het_group1-group2_process2_30-5-25	Run 5	-7276.24	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.49582, 1.0, 100.0, 0.5638, 1.76617, 0.8078, 12.12642, 13.88585, 10.0, 5.75635, 0.00411, 0.56005)	10003.91468918927
output_full_het_group1-group2_process2_30-5-25	Run 2	-7348.55	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.45511, 1.0, 100.0, 0.58232, 2.00135, 0.73366, 10.90625, 12.84346, 10.0, 5.90035, 0.00625, 0.55932)	10873.779494670041
output_full_het_group1-group2_process2_30-5-25	Run 6	-8812.24	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 100.0, 0.24273, 0.0493, 100.0, 5.3229, 9.59728, 0.54945, 5.74336, 7.16601, 3.6069, 3.83057, 0.00e+00, 0.4255)	20064.69204884471
output_full_het_group1-group4_process2_30-5-25	Run 1	-6418.75	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.61472, 100.0, 1.2089, 12.59069, 15.62342, 1.02e-16, 1.14067, 0.02551, 10.39751, 100.0, 9.96168, 2.2681, 0.23162, 0.36871)	10065.843152084422
output_full_het_group1-group4_process2_30-5-25	Run 7	-7565.18	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.51497, 16.98756, 1.22909, 4.53656, 63.47295, 0.16624, 0.0443, 0.60513, 19.76329, 25.85308, 1.59786, 0.34346, 0.00e+00, 0.38892)	6491.043950046601
output_full_het_group1-group4_process2_30-5-25	Run 2	-7948.14	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 100.0, 2.38275, 0.94131, 92.17666, 0.00e+00, 0.87038, 0.84574, 14.7297, 25.87388, 1.26964, 0.001, 0.07488, 0.29899)	6820.294047215033
output_full_het_group1-group4_process2_30-5-25	Run 6	-8227.79	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.44269, 99.70653, 1.02546, 0.19285, 99.70653, 0.19571, 2.94211, 0.34611, 4.87924, 9.40729, 3.00417, 0.04103, 0.04845, 0.24523)	18677.965532964237
output_full_het_group1-group4_process2_30-5-25	Run 8	-8662.83	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.15061, 100.0, 0.42934, 5.45559, 4.4179, 0.00e+00, 5.27416, 0.02811, 2.75418, 100.0, 7.77855, 0.92092, 0.1185, 0.34573)	28056.468111956532
output_full_het_group2-Amil_process4_30-5-25	Run 3	-7818.63	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.76865, 100.0, 1.1074, 12.21401, 5.16941, 0.02504, 0.001, 0.16513, 13.87446, 6.88566, 0.7668, 5.61533, 0.26929, 0.52927)	16309.439842210488
output_full_het_group2-Amil_process4_30-5-25	Run 4	-7990.96	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.04706, 16.17449, 1.34843, 13.7456, 7.7216, 3.953, 10.0, 0.01382, 52.8226, 14.129, 9.19269, 10.0, 0.76575, 0.64062)	14181.286885097816
output_full_het_group2-Amil_process4_30-5-25	Run 2	-8190.64	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.80301, 100.0, 1.09677, 11.44852, 5.83398, 2.64176, 10.0, 0.01269, 39.67072, 62.35691, 9.45476, 9.44048, 0.73142, 0.64523)	17151.731338933096
output_full_het_group2-Amil_process4_30-5-25	Run 7	-10237.32	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.54589, 100.0, 1.00204, 10.11742, 9.2967, 1.18383, 0.00e+00, 0.02323, 100.0, 1.0, 3.57982, 10.0, 0.65309, 0.60979)	16704.823924246448
output_full_het_group2-Amil_process4_30-5-25	Run 5	-14646.04	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.05109, 100.0, 0.08992, 100.0, 100.0, 1.13148, 0.64412, 1.00134, 7.52912, 5.28331, 4.97592, 10.0, 0.00e+00, 0.66981)	23741.11677981176
output_full_het_group3-group4_process6_30-5-25	Run 2	-8266.91	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.38788, 0.9988, 0.64661, 3.37332, 100.0, 0.90134, 5.93002, 1.59404, 11.18034, 21.19272, 4.22241, 1.50002, 0.00579, 0.30549)	9567.626752945655
output_full_het_group3-group4_process6_30-5-25	Run 1	-8669.85	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.98079, 100.0, 0.99617, 10.19681, 17.58093, 2.67971, 0.81502, 0.00e+00, 14.39486, 0.80755, 0.00e+00, 3.37646, 0.21741, 0.18319)	9867.487409103212
output_full_het_group3-group4_process6_30-5-25	Run 3	-8729.66	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(3.73398, 0.28869, 0.00539, 0.88175, 0.08022, 0.00e+00, 4.72489, 2.55022, 14.19498, 23.33286, 1.75004, 0.75078, 0.02048, 0.21557)	7985.062048192797
