Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_proj_het_group2-group3_process1_25-7-25	Run 4	-4667.24	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.00001, 1.14665, 0.00076, 0.01, 0.01099, 0.00e+00, 15.0, 2.42536, 17.11889, 17.82712, 1.59096, 1.52533, 0.00e+00, 0.33376)	7394.050238061875
output_proj_het_group2-group3_process1_25-7-25	Run 3	-4680.35	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.05727, 1.00002, 0.00107, 0.01653, 0.0138, 8.3622, 15.0, 2.93268, 20.71024, 20.42562, 0.97771, 1.14523, 0.00e+00, 0.30485)	6264.981830665881
output_proj_het_group1-group3_process2_25-7-25	Run 6	-3312.67	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.001, 129.61761, 1.14646, 15.81447, 17.62133, 1.18127, 0.00e+00, 0.01841, 300.0, 90.56179, 5.87208, 15.0, 0.57179, 0.40079)	7304.46237428061
output_proj_het_group1-group3_process2_25-7-25	Run 8	-3324.01	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.72468, 13.86045, 1.43452, 16.90446, 39.83686, 11.76219, 5.04964, 0.11344, 25.76685, 10.5089, 1.58981, 1.96972, 0.6823, 0.37258)	5995.863255758634
output_proj_het_group1-group3_process2_25-7-25	Run 4	-3352.62	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.90692, 11.98736, 1.52293, 19.88484, 55.36877, 15.0, 5.43827, 0.06353, 14.72107, 5.11382, 2.99036, 4.06115, 0.70444, 0.36882)	5746.66743604408
output_proj_het_group1-group3_process2_25-7-25	Run 5	-3579.50	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 300.0, 1.12653, 35.83229, 12.33115, 2.87e-13, 0.001, 0.31508, 13.5174, 16.96718, 0.63642, 2.64756, 0.06689, 0.24566)	7352.506831493566
output_proj_het_group1-group3_process2_25-7-25	Run 1	-4491.00	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 300.0, 0.17127, 0.02255, 81.40202, 6.06979, 13.26849, 0.30669, 3.42838, 3.77601, 1.68617, 3.87949, 0.00e+00, 0.22345)	36224.705582036455
output_proj_het_group1-group3_process2_25-7-25	Run 2	-4786.52	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.03636, 300.0, 1.91657, 0.27494, 300.0, 0.96512, 1.93562, 1.50006, 15.41855, 21.45386, 3.12909, 1.15902, 0.00e+00, 0.4902)	7157.869699330514
output_proj_het_group1-group3_process2_25-7-25	Run 7	-5320.54	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.00002, 1.0, 2.18258, 0.09285, 15.98464, 10.84882, 0.00e+00, 2.7411, 29.77458, 40.50914, 2.75356, 1.49108, 0.00e+00, 0.52741)	4031.533302782951
output_proj_het_group2-group4_process7_25-7-25	Run 5	-2368.02	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(7.70678, 8.40712, 2.80225, 34.11368, 270.123, 0.06023, 0.04682, 0.46678, 38.3223, 21.91454, 14.99957, 2.03565, 0.1218, 0.58303)	3866.505093421957
output_proj_het_group2-group4_process7_25-7-25	Run 7	-3282.81	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(3.79004, 3.13672, 1.24723, 13.84606, 300.0, 0.14685, 0.11346, 1.62066, 23.16367, 33.35514, 2.95644, 0.9992, 0.00e+00, 0.49281)	5493.61224022602
output_proj_het_group2-group4_process7_25-7-25	Run 3	-4057.23	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.01051, 0.69046, 0.59372, 1.59334, 3.88067, 0.82326, 1.90749, 14.21968, 22.04029, 3.35961, 1.79794, 0.001, 0.46077)	8939.151474780901
output_proj_het_group2-group4_process7_25-7-25	Run 1	-4061.15	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.13841, 0.47957, 0.35564, 1.46064, 6.38354, 0.8066, 1.40512, 10.86172, 16.24477, 4.37522, 2.54517, 0.00069, 0.46368)	11984.07360859744
output_proj_het_group2-group4_process7_25-7-25	Run 4	-4085.16	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.0322, 0.46571, 0.41231, 1.13628, 5.555, 1.08475, 1.4855, 10.98917, 16.78067, 3.74881, 2.02987, 0.00063, 0.44829)	11602.943592906662
output_proj_het_group2-group4_process7_25-7-25	Run 8	-4148.71	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.01, 0.45043, 0.65263, 1.01004, 4.48304, 1.55693, 1.90079, 13.44153, 20.94966, 3.96263, 1.93395, 0.00141, 0.46695)	9291.346779813728
output_proj_het_group2-group4_process7_25-7-25	Run 2	-5058.82	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.01271, 0.0125, 0.00129, 0.01, 0.99971, 0.00e+00, 15.0, 2.47393, 15.223, 23.92933, 2.72991, 1.33791, 0.00212, 0.44689)	7856.581030797236
output_proj_het_group1-Amil_process7_25-7-25	Run 1	-3898.00	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.29053, 300.0, 0.60554, 4.98481, 3.92607, 0.02339, 0.25356, 0.14269, 12.10501, 4.80591, 0.70558, 6.31901, 0.35056, 0.56677)	24928.732030984873
output_proj_het_group1-Amil_process7_25-7-25	Run 5	-4714.59	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.35425, 16.73426, 0.79029, 7.26031, 5.08764, 0.00e+00, 1.00522, 0.01307, 300.0, 2.13175, 11.48108, 15.0, 0.40057, 0.66262)	22809.577914949663
output_proj_het_group1-Amil_process7_25-7-25	Run 2	-6376.81	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.16072, 300.0, 0.3653, 4.48131, 2.48509, 0.09825, 1.96e-20, 0.23048, 6.79139, 3.71547, 0.001, 4.2364, 0.00037, 0.36971)	31721.078372000724
output_proj_het_group1-Amil_process7_25-7-25	Run 3	-7798.50	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 0.01, 1.96901, 0.40439, 300.0, 0.26532, 0.6529, 0.97085, 12.36526, 7.24441, 2.83961, 15.0, 0.00835, 0.68657)	15974.965292552157
output_proj_het_group1-group3_process6_25-7-25	Run 8	-3036.62	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.55522, 300.0, 1.16085, 13.8455, 11.8928, 0.00e+00, 1.21756, 0.01675, 7.76947, 300.0, 15.0, 5.2494, 0.20193, 0.43811)	9683.74590454948
output_proj_het_group1-group3_process6_25-7-25	Run 2	-3179.11	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.9662, 15.21413, 1.54341, 21.56518, 34.31907, 3.70828, 2.82654, 0.01383, 8.18784, 2.65067, 12.57689, 15.0, 0.68119, 0.4011)	5851.010266725159
output_proj_het_group1-group3_process6_25-7-25	Run 7	-3367.44	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.80344, 21.65633, 1.4175, 32.2651, 25.68608, 9.65134, 8.12262, 0.00839, 1.0, 2.58552, 15.0, 15.0, 0.63259, 0.31536)	6174.529862823736
output_proj_het_group1-group3_process6_25-7-25	Run 4	-3452.80	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.84658, 12.81761, 1.50007, 17.17684, 53.35588, 12.89747, 4.41518, 0.00978, 4.47716, 0.94712, 13.81543, 15.0, 0.62486, 0.34044)	5910.221758471654
output_proj_het_group1-group3_process6_25-7-25	Run 6	-4130.33	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.29249, 300.0, 0.89819, 0.56231, 231.10982, 0.001, 1.71896, 0.74367, 10.18489, 12.46529, 1.47151, 0.8294, 5.05e-18, 0.34441)	10987.47483649085
output_proj_het_group1-group3_process6_25-7-25	Run 1	-4342.17	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 23.21448, 2.00122, 0.78304, 300.0, 0.001, 1.09672, 1.17379, 15.65096, 19.05117, 1.2272, 0.56453, 0.00e+00, 0.39829)	7103.917722210181
output_proj_het_group1-group3_process6_25-7-25	Run 3	-4877.65	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 300.0, 0.67281, 0.11068, 300.0, 2.22026, 4.88562, 0.83685, 7.81985, 11.47474, 4.70433, 2.04611, 0.00e+00, 0.46517)	13636.366531950096
output_proj_het_group1-group3_process6_25-7-25	Run 5	-6259.99	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.0156, 300.0, 0.03529, 102.10287, 0.07525, 1.78807, 15.0, 0.4398, 5.3846, 4.66732, 0.001, 4.17788, 0.00e+00, 0.12103)	28207.255020615605
output_proj_het_group1-Amil_process6_25-7-25	Run 3	-5142.35	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.20538, 300.0, 0.4989, 3.9223, 2.63222, 0.00e+00, 2.01201, 0.06664, 14.62521, 7.61299, 2.17474, 3.72503, 0.35083, 0.66334)	32754.35491281546
output_proj_het_group1-Amil_process6_25-7-25	Run 8	-5180.20	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.16853, 300.0, 0.53828, 0.57941, 5.79766, 0.001, 1.09954, 0.4837, 7.25483, 3.8903, 0.42524, 1.85162, 0.16302, 0.48677)	27487.1811978557
output_proj_het_group1-Amil_process6_25-7-25	Run 4	-5837.62	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 300.0, 0.32654, 0.06803, 0.30251, 0.00e+00, 8.24289, 0.10814, 1.30157, 1.0, 1.65009, 8.86947, 0.00889, 0.46442)	144349.54835735046
output_proj_het_group1-Amil_process6_25-7-25	Run 5	-6647.89	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.06543, 300.0, 0.32459, 0.66787, 300.0, 0.35391, 1.48357, 0.35547, 6.53969, 2.94114, 2.17808, 15.0, 0.10996, 0.6735)	33738.610636212616
output_proj_het_group1-Amil_process6_25-7-25	Run 7	-10903.19	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01051, 300.0, 0.02185, 32.64907, 300.0, 2.92237, 15.0, 0.50961, 4.2068, 3.81694, 2.01059, 15.0, 0.2051, 0.69633)	39909.238170811695
output_proj_het_group1-group4_process4_25-7-25	Run 3	-3829.69	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.38498, 300.0, 1.65309, 1.2521, 117.62713, 0.00e+00, 0.86562, 0.75088, 13.79987, 20.97912, 1.21365, 0.01105, 0.09884, 0.26803)	7409.764931780068
output_proj_het_group1-group4_process4_25-7-25	Run 6	-5142.42	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.36446, 300.0, 0.63405, 19.93805, 12.76411, 0.14584, 0.001, 0.50862, 12.62181, 13.64054, 0.00e+00, 2.74211, 0.00e+00, 0.20788)	11542.345318653086
output_proj_het_group1-group4_process4_25-7-25	Run 5	-5246.59	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 40.35811, 0.94895, 0.18582, 300.0, 4.23937, 0.38169, 1.06801, 16.5787, 26.18616, 2.44217, 0.06986, 0.01182, 0.49587)	6663.410965469926
output_proj_het_group1-group4_process4_25-7-25	Run 8	-5319.05	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(24.6848, 0.01, 9.29274, 1.00064, 300.0, 0.18599, 0.68991, 2.56791, 25.85342, 55.70803, 2.45187, 0.00e+00, 0.00011, 0.53028)	3894.6386728724615
output_proj_het_group1-group4_process4_25-7-25	Run 7	-5336.42	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 300.0, 1.10916, 0.07295, 300.0, 11.07003, 0.78113, 1.27902, 18.30234, 32.47356, 2.5003, 0.00e+00, 0.00e+00, 0.50664)	5855.920588301767
output_proj_het_group1-group4_process4_25-7-25	Run 4	-5782.58	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.41451, 300.0, 0.92917, 11.43793, 12.15916, 0.20815, 1.58533, 0.00e+00, 61.94227, 0.07872, 0.00e+00, 1.5671, 0.10622, 0.39659)	12699.671528259525
output_proj_het_group1-group4_process4_25-7-25	Run 2	-8040.33	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.01314, 300.0, 0.00622, 0.01747, 300.0, 15.0, 15.0, 2.33512, 10.96693, 29.13765, 3.61847, 0.27309, 0.00e+00, 0.44379)	7549.5564651810855
output_proj_het_group2-group4_process6_25-7-25	Run 4	-3625.48	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(3.34783, 2.88233, 1.34918, 9.44838, 39.38152, 0.20774, 0.14078, 2.92845, 33.52837, 49.21777, 4.54544, 2.23961, 0.00049, 0.51316)	4105.004945275763
output_proj_het_group2-group4_process6_25-7-25	Run 2	-4034.47	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.24185, 0.70478, 0.63073, 2.29803, 3.76588, 0.56521, 1.96213, 15.37371, 23.62354, 4.00382, 2.13409, 0.001, 0.48082)	8413.472681757356
output_proj_het_group2-group4_process6_25-7-25	Run 6	-4172.36	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.13994, 300.0, 0.49438, 0.21366, 8.70599, 11.02186, 0.00e+00, 2.44617, 20.87745, 32.07432, 3.78457, 1.87221, 0.00796, 0.50192)	6194.3342820714515
output_proj_het_group2-group4_process6_25-7-25	Run 8	-4178.58	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 0.12599, 0.45794, 0.14061, 1.33318, 15.0, 0.00e+00, 0.86093, 6.60975, 10.09485, 5.53616, 3.17716, 0.00029, 0.44216)	19373.494071513935
output_proj_het_group2-group4_process6_25-7-25	Run 5	-5016.99	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.20768, 1.03369, 0.00193, 0.01374, 0.01854, 15.0, 15.0, 2.58812, 15.48825, 24.45318, 2.19566, 1.0735, 4e-05, 0.42788)	7607.5587580807605
output_proj_het_group2-group4_process6_25-7-25	Run 7	-5065.55	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 0.02403, 0.00075, 0.01114, 0.01031, 15.0, 15.0, 2.41368, 14.89681, 22.83846, 2.46812, 1.32705, 0.00e+00, 0.43867)	8071.949867348185
output_proj_het_group2-group4_process6_25-7-25	Run 1	-5562.11	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.83406, 1.89886, 6.16177, 48.71624, 2.77371, 0.001, 0.01451, 300.0, 0.90947, 8.92579, 11.60144, 0.20199, 0.45552)	9126.704114074508
output_proj_het_group2-Amil_process7_25-7-25	Run 7	-4611.77	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.11702, 18.87814, 1.46376, 16.3735, 7.18551, 3.08867, 15.0, 0.04134, 11.13386, 8.63478, 3.23739, 14.74665, 0.91356, 0.57114)	13407.456024160081
output_proj_het_group2-Amil_process7_25-7-25	Run 5	-4664.02	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.99999, 11.51217, 1.4355, 14.95077, 8.67792, 0.53803, 2.64e-18, 0.04836, 20.8764, 3.60874, 2.41299, 15.0, 0.88387, 0.56689)	13517.261625950705
output_proj_het_group2-Amil_process7_25-7-25	Run 2	-5718.70	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.03961, 5.50888, 1.49167, 12.49664, 24.14956, 10.02702, 8.72625, 0.00795, 300.0, 0.24846, 15.0, 15.0, 0.74301, 0.61168)	12867.653719179183
output_proj_het_group2-Amil_process7_25-7-25	Run 3	-9754.41	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 300.0, 0.7304, 1.06037, 27.36826, 1.68044, 3.34946, 1.22183, 15.36584, 9.72336, 0.91049, 0.001, 1.0, 0.5253)	12935.616085017271
output_proj_het_group1-group2_process6_25-7-25	Run 5	-3062.34	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.66773, 43.99802, 1.29452, 16.63906, 14.08211, 0.00967, 0.9797, 0.01767, 7.42445, 300.0, 13.58181, 7.52034, 0.24394, 0.47049)	8035.240975080427
output_proj_het_group1-group2_process6_25-7-25	Run 3	-3178.86	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 297.78187, 1.13349, 16.71644, 17.0317, 1.13769, 0.00e+00, 0.02001, 300.0, 205.49061, 4.2395, 15.0, 0.58538, 0.40457)	6954.379335804081
output_proj_het_group1-group2_process6_25-7-25	Run 8	-3291.03	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.00008, 14.23261, 1.7542, 30.58504, 18.36198, 0.001, 0.72191, 0.00988, 1.0, 300.0, 15.0, 15.0, 0.26374, 0.29474)	6163.5021140504205
output_proj_het_group1-group2_process6_25-7-25	Run 2	-3559.45	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 300.0, 0.61071, 0.99999, 57.46501, 0.45809, 1.41173, 1.06094, 14.60694, 18.44735, 9.03195, 3.39187, 0.00199, 0.57006)	8080.15035721049
output_proj_het_group1-group2_process6_25-7-25	Run 6	-3768.30	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 300.0, 0.877, 1.0, 29.6591, 0.36779, 1.01578, 1.40686, 18.63873, 23.94128, 5.21127, 2.18911, 0.00025, 0.55198)	6323.276975475369
output_proj_het_group1-group2_process6_25-7-25	Run 4	-8495.78	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.40447, 300.0, 0.85514, 10.85632, 6.6838, 0.001, 2.88072, 0.00e+00, 2.39276, 0.50777, 0.6078, 2.14256, 0.11532, 0.52466)	14118.947861851591
output_proj_het_group1-Amil_process1_25-7-25	Run 5	-4050.02	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.29442, 300.0, 0.59257, 5.36174, 3.71091, 0.001, 0.66011, 0.07354, 15.73171, 4.53161, 1.61293, 10.71553, 0.50872, 0.60709)	26562.18734532502
output_proj_het_group1-Amil_process1_25-7-25	Run 6	-5040.15	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.0356, 300.0, 0.82687, 0.66711, 5.32917, 0.04295, 0.70537, 0.60082, 9.03399, 5.00116, 0.31602, 1.59674, 0.08312, 0.48434)	22393.36291610471
output_proj_het_group1-Amil_process1_25-7-25	Run 7	-5256.51	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.13136, 300.0, 0.37498, 0.9022, 5.57453, 0.07283, 0.97081, 0.37253, 6.92991, 3.38419, 0.41775, 2.86262, 0.20767, 0.50208)	31177.744535763966
output_proj_het_group1-Amil_process1_25-7-25	Run 8	-5799.11	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.14497, 300.0, 0.58753, 1.68124, 300.0, 0.10038, 0.61953, 0.34526, 10.14108, 3.53598, 2.71321, 0.70533, 0.19736, 0.70214)	21875.949709110777
output_proj_het_group1-Amil_process1_25-7-25	Run 3	-8665.17	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.0, 7.43575, 1.522, 11.0792, 19.29521, 9.83799, 11.69859, 0.066, 300.0, 2.03355, 1.34875, 5.76336, 0.84448, 0.6201)	12058.47721782478
output_proj_het_group1-Amil_process1_25-7-25	Run 4	-12196.47	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(38.05837, 31.66583, 1.74719, 0.10387, 3.65156, 1.09497, 0.00e+00, 1.53108, 13.36828, 8.3886, 0.001, 0.81605, 0.00e+00, 0.21716)	13602.495585779987
output_proj_het_group4-Amil_process8_25-7-25	Run 6	-7280.82	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.11391, 300.0, 0.43534, 0.78762, 4.9465, 0.15059, 0.72708, 0.71956, 9.02849, 3.28446, 0.28281, 1.95333, 0.00e+00, 0.37795)	30620.359828428624
output_proj_het_group4-Amil_process8_25-7-25	Run 7	-8145.28	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.06339, 300.0, 0.29923, 0.71309, 2.7309, 0.66369, 1.96789, 0.7264, 8.61305, 3.73316, 2.49821, 15.0, 0.05481, 0.64006)	32342.853368777687
output_proj_het_group4-Amil_process8_25-7-25	Run 8	-9272.59	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.99903, 300.0, 0.81882, 0.02425, 300.0, 7.46756, 2.50659, 1.2551, 10.49025, 4.75724, 0.32699, 1.32466, 0.00e+00, 0.43732)	23098.679329933144
output_proj_het_group4-Amil_process8_25-7-25	Run 5	-13203.61	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 0.19854, 1.90929, 1.21743, 81.79666, 15.0, 0.00e+00, 0.12397, 11.82353, 1.0, 0.001, 5.8259, 0.37391, 0.22438)	21268.447435464564
output_proj_het_group3-group4_process3_25-7-25	Run 2	-1784.75	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(6.10968, 13.83726, 1.64913, 18.51495, 40.57144, 10.24132, 4.62998, 0.01517, 2.86384, 3.67851, 15.0, 5.44595, 0.48795, 0.14317)	6591.275527320063
output_proj_het_group3-group4_process3_25-7-25	Run 1	-2011.30	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(4.86634, 28.23465, 1.29309, 14.97939, 22.27387, 3.57553, 2.24043, 0.01936, 7.3641, 300.0, 14.22323, 4.9355, 0.55913, 0.19586)	8076.920595257084
output_proj_het_group3-group4_process3_25-7-25	Run 4	-2307.37	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(5.7816, 10.52803, 1.96241, 10.50595, 109.71229, 0.07844, 0.0264, 0.46039, 18.4352, 23.88977, 2.20255, 0.2996, 0.00e+00, 0.1739)	5327.576555744042
output_proj_het_group3-group4_process3_25-7-25	Run 6	-2909.83	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 5.03998, 2.58436, 9.83677, 225.46863, 0.15667, 0.10199, 0.94902, 21.75457, 34.98437, 2.45442, 0.001, 0.00e+00, 0.30325)	4242.814699270832
output_proj_het_group3-group4_process3_25-7-25	Run 5	-4121.82	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.93555, 0.15582, 0.26552, 1.0, 1.21488, 6.6576, 1.32112, 1.46985, 8.35786, 16.54905, 3.30219, 0.91794, 0.00e+00, 0.22051)	12445.339148261994
output_proj_het_group3-group4_process3_25-7-25	Run 8	-4593.63	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(0.01, 0.01, 0.36816, 0.55671, 0.11924, 15.0, 0.00e+00, 0.27691, 1.6287, 2.85488, 12.17531, 4.74002, 0.00e+00, 0.16045)	66369.24660093631
output_proj_het_group3-group4_process3_25-7-25	Run 7	-4690.10	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(300.0, 2.29911, 1.40305, 0.23925, 70.34932, 9.96e-15, 2.77874, 0.4292, 4.65432, 11.18268, 3.644, 0.001, 0.10703, 0.05093)	17861.017838188065
output_proj_het_group3-group4_process3_25-7-25	Run 3	-4710.12	(nu_1, nu_2, t1, nu11, nu12, me1_12, me1_21, t2, nu21, nu22, me2_12, me2_21, P1, P2)	(1.00207, 0.15443, 15.0, 0.74822, 0.82771, 0.00e+00, 13.85404, 2.11457, 9.07936, 25.21323, 3.7635, 0.001, 0.00e+00, 0.22175)	9701.342503906939
