Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_proj_hetsc_group3-Amil_process7_28-7-25	Run 8	-4755.53	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.69941, 300.0, 1.00961, 11.53221, 4.55563, 0.33384, 12.63839, 6.85451, 0.38271, 2.43975, 0.44699)	17550.503853917
output_proj_hetsc_group3-Amil_process7_28-7-25	Run 5	-4794.13	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.68119, 300.0, 0.96599, 10.82221, 4.44488, 0.36005, 13.0395, 6.70979, 0.36515, 2.28279, 0.45227)	17826.45435450999
output_proj_hetsc_group3-Amil_process7_28-7-25	Run 2	-4860.56	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.62682, 300.0, 0.93051, 10.67817, 4.37573, 0.3698, 12.21735, 6.44513, 0.36233, 2.19227, 0.44335)	18293.380754684655
output_proj_hetsc_group3-Amil_process7_28-7-25	Run 3	-4894.88	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.62138, 300.0, 0.91382, 10.79965, 4.44943, 0.3757, 11.91368, 6.03416, 0.34131, 2.20515, 0.43441)	18492.55109518477
output_proj_hetsc_group3-Amil_process7_28-7-25	Run 1	-4918.97	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.65783, 300.0, 0.95778, 10.26144, 4.70503, 0.42948, 13.4314, 6.5383, 0.30758, 1.83356, 0.42721)	17442.269039019186
output_proj_hetsc_group3-Amil_process7_28-7-25	Run 7	-8689.22	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.0, 300.0, 0.2211, 0.14954, 300.0, 1.03013, 7.76021, 4.34252, 0.22823, 1.17943, 0.34246)	25329.708482909347
output_proj_hetsc_group3-Amil_process7_28-7-25	Run 4	-9966.28	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01135, 300.0, 0.01755, 0.20339, 300.0, 0.84321, 5.78575, 3.43463, 0.24592, 1.59014, 0.34113)	33568.37498183128
output_proj_hetsc_group1-group3_process3_28-7-25	Run 3	-3416.09	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.33265, 300.0, 1.20239, 21.10212, 14.21401, 0.45621, 21.6393, 23.20744, 0.57153, 1.45209, 0.26418)	6464.240358540772
output_proj_hetsc_group1-group3_process3_28-7-25	Run 1	-3436.42	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.10831, 300.0, 1.12567, 20.17786, 13.10273, 0.53243, 20.97696, 21.65901, 0.44465, 1.41206, 0.24587)	6718.263976958271
output_proj_hetsc_group1-group3_process3_28-7-25	Run 8	-3442.78	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.09543, 300.0, 1.1796, 19.78304, 14.18702, 0.56677, 22.26722, 20.80145, 0.3996, 1.38444, 0.23757)	6494.534826350697
output_proj_hetsc_group1-group3_process3_28-7-25	Run 4	-6011.50	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.4328, 0.93244, 300.0, 1.40499, 15.73659, 20.33279, 2.27112, 0.7387, 0.45462)	7100.187077586708
output_proj_hetsc_group1-group3_process3_28-7-25	Run 5	-6212.90	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.99999, 300.0, 0.30085, 0.99999, 300.0, 1.43925, 13.77088, 19.17539, 2.13709, 0.83038, 0.43273)	7732.18112833515
output_proj_hetsc_group1-group3_process3_28-7-25	Run 7	-6468.15	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.0, 300.0, 0.56583, 3.05303, 79.19451, 0.65049, 12.047, 15.18286, 2.97482, 0.001, 0.4045)	8556.055209669312
output_proj_hetsc_group1-group3_process3_28-7-25	Run 6	-6819.38	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.11208, 300.0, 0.00356, 0.01135, 300.0, 2.15792, 13.75119, 21.57865, 2.9938, 1.12204, 0.46293)	7198.728441187288
output_proj_hetsc_group1-group3_process3_28-7-25	Run 2	-7095.11	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.02819, 0.06393, 300.0, 2.19022, 14.22791, 26.61834, 4.02951, 0.001, 0.46113)	7024.835746944521
output_proj_hetsc_group1-Amil_process8_28-7-25	Run 4	-4973.12	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.22959, 300.0, 0.44954, 3.63912, 4.67644, 0.27602, 8.56416, 3.91079, 0.32531, 3.15569, 0.45209)	26650.87485032287
output_proj_hetsc_group1-Amil_process8_28-7-25	Run 8	-5116.16	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.22025, 300.0, 0.43759, 3.15527, 4.69373, 0.30768, 8.73931, 3.91825, 0.26714, 2.97606, 0.4289)	26728.119651572713
output_proj_hetsc_group1-Amil_process8_28-7-25	Run 3	-5500.52	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.24191, 300.0, 0.46702, 2.38272, 6.74041, 0.40641, 9.37694, 4.17132, 0.27696, 2.17301, 0.44771)	24211.840687360153
output_proj_hetsc_group1-Amil_process8_28-7-25	Run 7	-5835.05	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.13966, 300.0, 0.27552, 1.0, 16.02119, 0.39345, 6.45908, 3.07871, 0.23945, 2.54141, 0.37843)	31860.048559380266
output_proj_hetsc_group1-Amil_process8_28-7-25	Run 1	-9420.32	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.27208, 300.0, 0.39571, 0.90703, 300.0, 0.48887, 8.58988, 4.88543, 2.07155, 0.001, 0.63218)	21803.876212921554
output_proj_hetsc_group1-Amil_process8_28-7-25	Run 6	-9565.97	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.27994, 300.0, 0.36624, 0.62637, 300.0, 0.52133, 7.99315, 5.05508, 1.87781, 0.001, 0.61488)	22292.800943818987
output_proj_hetsc_group1-Amil_process8_28-7-25	Run 2	-14092.22	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.00082, 300.0, 0.01244, 0.01, 300.0, 0.68667, 5.12428, 4.89331, 2.64629, 15.0, 0.68902)	32436.581392776367
output_proj_hetsc_group1-Amil_process8_28-7-25	Run 5	-14288.94	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01001, 300.0, 0.00715, 0.01395, 300.0, 0.73929, 5.30126, 5.19483, 3.84631, 15.0, 0.71222)	30519.117149640468
output_proj_hetsc_group4-Amil_process4_28-7-25	Run 4	-4919.20	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.825, 300.0, 1.21069, 14.40875, 4.71333, 0.47924, 17.52772, 6.98551, 0.25162, 1.72325, 0.40865)	16208.419516378144
output_proj_hetsc_group4-Amil_process4_28-7-25	Run 8	-4975.56	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.6479, 300.0, 0.95431, 14.97349, 3.92573, 0.39439, 12.75755, 5.69001, 0.3028, 2.147, 0.40026)	19599.73852322166
output_proj_hetsc_group4-Amil_process4_28-7-25	Run 2	-5037.97	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.6282, 300.0, 0.93258, 13.38374, 3.91757, 0.41647, 13.38677, 5.56498, 0.26217, 2.05089, 0.386)	19797.68785652823
output_proj_hetsc_group4-Amil_process4_28-7-25	Run 3	-8620.89	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.0, 300.0, 0.56514, 0.50111, 11.90937, 1.33024, 13.18569, 5.29866, 0.17783, 0.86867, 0.32258)	19562.0746962326
output_proj_hetsc_group4-Amil_process4_28-7-25	Run 7	-10991.58	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.07195, 300.0, 0.01425, 0.01176, 300.0, 1.03711, 7.75141, 3.65864, 0.27026, 1.38165, 0.36947)	31231.759438437275
output_proj_hetsc_group4-Amil_process4_28-7-25	Run 6	-12792.79	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01053, 300.0, 0.00505, 0.01158, 300.0, 1.50935, 10.11809, 5.37232, 1.03124, 1.94731, 0.56567)	22739.937240677504
output_proj_hetsc_group4-Amil_process4_28-7-25	Run 1	-13100.01	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.35528, 300.0, 0.01368, 0.01675, 300.0, 1.39714, 9.58217, 5.52927, 2.46907, 4.31084, 0.64034)	23711.133790299813
output_proj_hetsc_group4-Amil_process4_28-7-25	Run 5	-13234.28	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.27226, 300.0, 0.2059, 1.27869, 300.0, 1.20242, 12.28794, 5.28362, 5.46e-19, 15.0, 0.59258)	23745.331378994037
output_proj_hetsc_group1-group4_process8_28-7-25	Run 1	-4064.36	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.91597, 299.90144, 1.10548, 14.37829, 18.73503, 0.42471, 19.05739, 19.71916, 0.5353, 1.95219, 0.24297)	7967.055575379195
output_proj_hetsc_group1-group4_process8_28-7-25	Run 7	-4370.62	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.76597, 300.0, 1.28187, 71.12942, 19.67974, 0.04335, 1.9692, 38.81303, 9.74722, 8.08551, 0.30807)	7222.818328442239
output_proj_hetsc_group1-group4_process8_28-7-25	Run 6	-8021.99	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.01904, 0.05864, 300.0, 2.16996, 10.92505, 26.91028, 3.53597, 0.43379, 0.44535)	7912.651662497386
output_proj_hetsc_group1-group4_process8_28-7-25	Run 4	-8087.69	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.00296, 0.01, 300.0, 2.08055, 10.26641, 25.90238, 4.33455, 0.52919, 0.46015)	8307.108557907251
output_proj_hetsc_group1-group4_process8_28-7-25	Run 5	-8091.23	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01, 300.0, 0.00283, 1.00095, 300.0, 2.13513, 10.37433, 26.71174, 4.46692, 0.48058, 0.46385)	8135.835235448755
output_proj_hetsc_group1-group4_process8_28-7-25	Run 2	-8094.76	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.0138, 300.0, 0.00433, 1.01658, 300.0, 2.0491, 10.06089, 25.21091, 3.564, 0.50802, 0.43749)	8413.829564835356
output_proj_hetsc_group1-group4_process8_28-7-25	Run 3	-8134.60	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.0, 300.0, 0.00332, 0.01068, 300.0, 2.16586, 10.50542, 29.12038, 4.74283, 0.001, 0.46137)	8059.250103625896
output_proj_hetsc_group1-group4_process8_28-7-25	Run 8	-8487.12	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.00841, 0.02834, 300.0, 3.08573, 13.58793, 37.70316, 2.76991, 0.001, 0.42738)	5985.886252677294
output_proj_hetsc_group4-Amil_process6_28-7-25	Run 3	-4831.94	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.75404, 300.0, 1.09629, 14.54023, 4.29396, 0.39501, 15.34512, 6.29384, 0.29361, 2.09255, 0.40671)	17838.97411545394
output_proj_hetsc_group4-Amil_process6_28-7-25	Run 1	-4851.92	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.73545, 300.0, 1.06357, 13.70326, 4.31755, 0.40119, 15.14592, 6.3118, 0.31632, 2.07713, 0.41934)	18145.13033743908
output_proj_hetsc_group4-Amil_process6_28-7-25	Run 8	-4853.28	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.70045, 300.0, 1.02924, 14.25895, 4.24828, 0.37322, 14.19427, 5.8684, 0.3271, 2.25876, 0.41036)	18761.250553852955
output_proj_hetsc_group4-Amil_process6_28-7-25	Run 7	-4959.14	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.63516, 300.0, 0.94125, 14.87303, 3.88789, 0.35554, 12.28656, 5.4962, 0.33248, 2.37984, 0.40539)	20119.783830572804
output_proj_hetsc_group4-Amil_process6_28-7-25	Run 5	-4959.68	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.70527, 300.0, 1.04545, 14.39998, 4.0829, 0.44587, 14.60716, 6.12614, 0.25747, 1.86397, 0.39225)	18177.971274834537
output_proj_hetsc_group4-Amil_process6_28-7-25	Run 6	-5149.84	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.0, 12.48699, 1.35692, 17.22651, 6.52401, 0.0534, 10.02816, 2.46457, 2.38456, 14.9617, 0.47601)	17070.228769263547
output_proj_hetsc_group4-Amil_process6_28-7-25	Run 4	-7849.36	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.18052, 300.0, 0.30356, 1.0, 13.65391, 0.74682, 8.81302, 3.29988, 0.22971, 1.62372, 0.31104)	30278.87007140966
output_proj_hetsc_group4-Amil_process6_28-7-25	Run 2	-15469.04	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.80385, 300.0, 0.01414, 0.01101, 300.0, 0.79113, 6.04659, 2.28953, 0.001, 4.23543, 0.36652)	43161.202447822216
output_proj_hetsc_group1-group3_process5_28-7-25	Run 2	-3434.93	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.13392, 300.0, 1.17933, 19.00539, 13.62174, 0.56066, 23.32618, 22.28729, 0.40461, 1.38029, 0.24413)	6476.534143488992
output_proj_hetsc_group1-group3_process5_28-7-25	Run 8	-3442.01	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.23674, 300.0, 1.15056, 18.80377, 14.39007, 0.49809, 22.33842, 22.3843, 0.54347, 1.35729, 0.26168)	6572.108215682673
output_proj_hetsc_group1-group3_process5_28-7-25	Run 3	-3454.07	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.001, 300.0, 1.13454, 18.51816, 12.95862, 0.58975, 22.08143, 22.09971, 0.39078, 1.35594, 0.23914)	6636.738136918494
output_proj_hetsc_group1-group3_process5_28-7-25	Run 5	-3466.48	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.95004, 300.0, 1.05955, 19.35659, 12.52633, 0.49545, 19.69165, 18.76038, 0.41452, 1.71272, 0.23781)	7231.787175865127
output_proj_hetsc_group1-group3_process5_28-7-25	Run 4	-3482.78	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(2.31982, 33.40948, 1.37344, 34.22277, 18.96172, 0.0301, 3.3514, 27.1522, 10.4996, 14.99962, 0.33315)	6352.547041024672
output_proj_hetsc_group1-group3_process5_28-7-25	Run 1	-3574.50	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.74848, 300.0, 0.93373, 15.26663, 11.9346, 0.62501, 19.72614, 17.07791, 0.29392, 1.48882, 0.20745)	7623.621509269147
output_proj_hetsc_group1-group3_process5_28-7-25	Run 6	-4969.11	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.96679, 300.0, 0.72365, 1.001, 33.1711, 1.00378, 17.46551, 21.15185, 0.97404, 0.20421, 0.27433)	6920.496802012076
output_proj_hetsc_group1-group3_process5_28-7-25	Run 7	-5978.82	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01328, 300.0, 0.02032, 0.11324, 300.0, 0.74249, 7.56768, 7.11285, 0.20655, 2.23188, 0.1036)	18162.455762436002
output_proj_hetsc_group1-group2_process1_28-7-25	Run 5	-3562.21	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(1.00021, 300.0, 1.08984, 18.26266, 11.20372, 0.74329, 23.88166, 25.54173, 0.29365, 1.06062, 0.24932)	6076.85755490731
output_proj_hetsc_group1-group2_process1_28-7-25	Run 2	-5952.06	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(130.01869, 300.0, 0.35661, 0.778, 300.0, 1.48457, 16.21858, 21.12721, 3.41403, 1.08386, 0.50611)	6820.695609629121
output_proj_hetsc_group1-group2_process1_28-7-25	Run 1	-6096.99	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01109, 300.0, 0.00738, 0.01011, 300.0, 1.18193, 10.52978, 11.08863, 0.21243, 1.22764, 0.16159)	11718.765497861144
output_proj_hetsc_group1-group2_process1_28-7-25	Run 3	-6103.99	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.46652, 1.001, 15.94366, 1.65637, 19.24702, 26.71168, 2.83298, 0.80366, 0.50196)	5966.015444086214
output_proj_hetsc_group1-group2_process1_28-7-25	Run 6	-6487.57	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.02748, 0.06935, 300.0, 1.89901, 13.4677, 20.52546, 4.83601, 1.99781, 0.51295)	7355.77558745995
output_proj_hetsc_group1-group2_process1_28-7-25	Run 8	-6595.13	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01, 300.0, 0.00245, 0.01522, 300.0, 1.78564, 12.28764, 18.57917, 3.5101, 2.01243, 0.48983)	7949.683484749895
output_proj_hetsc_group1-group2_process1_28-7-25	Run 7	-6623.11	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.0039, 0.01004, 300.0, 2.11645, 14.47598, 22.76864, 4.26363, 1.28439, 0.50072)	6818.970155699284
output_proj_hetsc_group1-group2_process1_28-7-25	Run 4	-6764.90	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01985, 300.0, 0.0077, 0.68872, 300.0, 2.28625, 14.70069, 25.70076, 4.29992, 0.80624, 0.49921)	6391.567970429502
output_proj_hetsc_group1-Amil_process3_28-7-25	Run 1	-955.31	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01226, 24.82739, 1e-05, 0.01447, 3.49861, 14.50293, 29.58954, 4.51384, 9.25072, 9.16141, 0.71247)	364.8283890040969
output_proj_hetsc_group1-Amil_process3_28-7-25	Run 2	-4672.53	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.43486, 300.0, 0.7675, 8.00627, 6.02146, 0.05521, 13.27571, 1.92151, 1.72422, 15.0, 0.53226)	21246.908602370273
output_proj_hetsc_group1-Amil_process3_28-7-25	Run 8	-4762.94	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.25855, 300.0, 0.48162, 4.40387, 4.43579, 0.22313, 8.74843, 3.81576, 0.37902, 3.82532, 0.46136)	26524.9332168818
output_proj_hetsc_group1-Amil_process3_28-7-25	Run 4	-5082.69	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.21031, 300.0, 0.41146, 3.35548, 4.75137, 0.29103, 7.82702, 3.65819, 0.27863, 3.01127, 0.4193)	27844.727373124668
output_proj_hetsc_group1-Amil_process3_28-7-25	Run 6	-6767.93	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.37044, 300.0, 0.83049, 1.38435, 5.9169, 0.77941, 12.84885, 6.56096, 0.11808, 1.08678, 0.34835)	16986.058117868404
output_proj_hetsc_group1-Amil_process3_28-7-25	Run 7	-13329.64	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(300.0, 300.0, 0.05795, 0.04398, 300.0, 0.65226, 5.35837, 4.85282, 2.46652, 15.0, 0.67752)	31960.125442898363
output_proj_hetsc_group1-Amil_process3_28-7-25	Run 5	-13865.49	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.02039, 300.0, 0.02266, 0.11081, 300.0, 0.63296, 5.08139, 4.76427, 2.84415, 15.0, 0.69229)	33283.697764742
output_proj_hetsc_group1-Amil_process3_28-7-25	Run 3	-14148.52	(nu_1, nu_2, t1, nu11, nu12, t2, nu21, nu22, me2_12, me2_21, P2)	(0.01, 300.0, 0.01062, 0.04447, 300.0, 0.666, 5.00314, 4.76145, 1.74017, 15.0, 0.66268)	33779.03014170915
